>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.50216e-04 	 0 	 -0E+00 	 -5.560356E+01 	 0E+00
3.00000e+00	9.99954e-02 	 0 	 0E+00 	 2.22212E+04 	 0E+00
6.00000e+00	9.99958e-02 	 0 	 0E+00 	 2.222129E+04 	 0E+00
9.00000e+00	9.99959e-02 	 0 	 0E+00 	 2.222131E+04 	 0E+00
1.00000e+01	9.99960e-02 	 0 	 0E+00 	 2.222133E+04 	 0E+00
7.00000e+00	9.99958e-02 	 0 	 0E+00 	 2.222129E+04 	 0E+00
4.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
1.00000e+00	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.46885e-04 	 0 	 -0E+00 	 -5.486333E+01 	 0E+00
3.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
6.00000e+00	9.99954e-02 	 0 	 0E+00 	 2.22212E+04 	 0E+00
9.00000e+00	9.99958e-02 	 0 	 0E+00 	 2.222129E+04 	 0E+00
1.00000e+01	9.99960e-02 	 0 	 0E+00 	 2.222133E+04 	 0E+00
7.00000e+00	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
4.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
1.00000e+00	9.99958e-02 	 0 	 0E+00 	 2.222129E+04 	 0E+00
>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.62392e-04 	 0 	 -0E+00 	 -5.830933E+01 	 0E+00
3.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
6.00000e+00	9.99956e-02 	 0 	 0E+00 	 2.222124E+04 	 0E+00
9.00000e+00	9.99956e-02 	 0 	 0E+00 	 2.222124E+04 	 0E+00
1.00000e+01	9.99958e-02 	 0 	 0E+00 	 2.222129E+04 	 0E+00
7.00000e+00	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
4.00000e+00	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
1.00000e+00	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.20715e-04 	 0 	 -0E+00 	 -4.904778E+01 	 0E+00
3.00000e+00	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
6.00000e+00	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
9.00000e+00	9.99954e-02 	 0 	 0E+00 	 2.22212E+04 	 0E+00
1.00000e+01	9.99952e-02 	 0 	 0E+00 	 2.222116E+04 	 0E+00
7.00000e+00	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
4.00000e+00	9.99951e-02 	 0 	 0E+00 	 2.222113E+04 	 0E+00
1.00000e+00	9.99950e-02 	 0 	 0E+00 	 2.222111E+04 	 0E+00
>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.63305e-04 	 0 	 -0E+00 	 -5.851222E+01 	 0E+00
3.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
6.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
9.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
1.00000e+01	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
7.00000e+00	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
4.00000e+00	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
1.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
0.00000e+00	-2.43562e-04 	 0 	 -0E+00 	 -5.412489E+01 	 0E+00
2.00000e+00	9.99958e-02 	 0 	 0E+00 	 2.222129E+04 	 0E+00
4.00000e+00	9.99956e-02 	 0 	 0E+00 	 2.222124E+04 	 0E+00
6.00000e+00	9.99956e-02 	 0 	 0E+00 	 2.222124E+04 	 0E+00
8.00000e+00	9.99956e-02 	 0 	 0E+00 	 2.222124E+04 	 0E+00
1.00000e+01	9.99957e-02 	 0 	 0E+00 	 2.222127E+04 	 0E+00
1.00000e+01	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
8.00000e+00	9.99953e-02 	 0 	 0E+00 	 2.222118E+04 	 0E+00
6.00000e+00	9.99951e-02 	 0 	 0E+00 	 2.222113E+04 	 0E+00
4.00000e+00	9.99954e-02 	 0 	 0E+00 	 2.22212E+04 	 0E+00
2.00000e+00	9.99955e-02 	 0 	 0E+00 	 2.222122E+04 	 0E+00
0.00000e+00	-2.37992e-04 	 0 	 -0E+00 	 -5.288711E+01 	 0E+00
>>END<<
